artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,popularity,release_date,artist_id,genres,release_year,region,era
Eric B. & Rakim,Paid In Full,Paid In Full,20s3FayrStM8GY0m4dRFsw,0.878,0.851,7,-8.971,1,0.232,0.00125,0.0509,0.404,99.014,228667,4,55,1987-07-07,6jHG1YQkqgojdEzerwvrVv,"['bboy', 'east coast hip hop', 'golden age hip hop', 'hip hop', 'old school hip hop']",1987,East,70s-80s
LL COOL J,Bigger And Deffer,I Need Love,519xI1wfOAJvHeV9kFdXaV,0.799,0.28,0,-20.749,1,0.301,0.0,0.0842,0.67,88.224,322733,4,52,1987-07-22,1P8IfcNKwrkQP5xJWuhaOC,"['east coast hip hop', 'golden age hip hop', 'hip hop', 'old school hip hop', 'queens hip hop', 'rap']",1987,East,70s-80s
2 LIVE CREW,Is What We Are,We Want Some P--sy,62ZlScwF8VZuGEFaAo3TNZ,0.916,0.519,2,-12.409,0,0.077,0.0,0.379,0.761,125.137,169000,4,48,1987-01-01,58Dx4HPzeOO3dbpD9YYEes,"['golden age hip hop', 'miami bass', 'miami hip hop', 'old school hip hop']",1987,South,70s-80s
ICE-T,Rhyme Pays,6 'N the Mornin',2cBOh97kgDenDOdtKhwU9O,0.823,0.745,5,-6.637,0,0.247,0.000332,0.323,0.58,91.919,224867,4,43,1987-01-01,3AUIYVmhwrsw8UOPHEv91Z,['sad rap'],1987,Other,70s-80s
Boogie Down Productions,Criminal Minded (Deluxe),The Bridge Is Over,5jkjpSsMOfsxgdGScPZVq2,0.822,0.447,0,-9.836,1,0.448,0.0,0.0643,0.556,179.837,204602,4,47,1987-03-03,4toEjJSZu1rbfX2hfVdZFA,"['bronx hip hop', 'conscious hip hop', 'east coast hip hop', 'gangster rap', 'golden age hip hop', 'hip hop', 'old school hip hop']",1987,East,70s-80s
Kool Moe Dee,How Ya Like Me Now (Expanded Edition),Wild Wild West,0fmjCC6ItD4vixqwLTNGfg,0.669,0.768,1,-9.089,1,0.0562,8.93e-06,0.177,0.943,185.884,280840,4,42,1987-12-08,2RE8NwNxsOyuNZDD0jRxHP,"['east coast hip hop', 'harlem hip hop', 'new jack swing', 'old school hip hop']",1987,East,70s-80s
Public Enemy,Yo! Bum Rush The Show,Sophisticated Bitch,1RQZP55ahAG2lrYlI0iUBl,0.692,0.711,2,-11.193,1,0.0928,0.000893,0.0764,0.473,92.896,270373,4,42,1987-02-10,6Mo9PoU6svvhgEum7wh2Nd,"['conscious hip hop', 'east coast hip hop', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'political hip hop']",1987,East,70s-80s
Heavy D & The Boyz,Living Large,The Overweight Lovers In The House,06NdId7hx4fxPd2ScVZ6ON,0.916,0.538,11,-10.918,0,0.405,0.0,0.11,0.698,99.386,217493,4,36,1987-10-25,4KHdmkq99PXA6QEJ2lKpA3,"['contemporary r&b', 'east coast hip hop', 'new jack swing', 'old school hip hop']",1987,East,70s-80s
LL COOL J,Bigger And Deffer,I'm Bad,0hioWv2FDtVePjHFTwgrf7,0.624,0.435,2,-15.44,1,0.245,1.17e-06,0.41,0.735,179.267,279733,4,52,1987-07-22,1P8IfcNKwrkQP5xJWuhaOC,"['east coast hip hop', 'golden age hip hop', 'hip hop', 'old school hip hop', 'queens hip hop', 'rap']",1987,East,70s-80s
Public Enemy,Yo! Bum Rush The Show,Public Enemy No. 1,0BF84G6iISr1qO6IV9msWs,0.787,0.718,11,-13.851,1,0.15,0.0,0.0901,0.655,100.889,281067,4,42,1987-02-10,6Mo9PoU6svvhgEum7wh2Nd,"['conscious hip hop', 'east coast hip hop', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'political hip hop']",1987,East,70s-80s
2 LIVE CREW,Is What We Are,Get It Girl,7DEpSeyiupvwY5tB8Yqbhh,0.882,0.6,4,-13.33,0,0.156,1.1e-05,0.602,0.427,124.597,235867,4,48,1987-01-01,58Dx4HPzeOO3dbpD9YYEes,"['golden age hip hop', 'miami bass', 'miami hip hop', 'old school hip hop']",1987,South,70s-80s
DJ Jazzy Jeff & The Fresh Prince,Rock The House,Girls Ain't Nothing But Trouble - 1988 Extended Remix,1b7tJQyJvzAcbDI8I3A2Bf,0.709,0.607,7,-13.123,1,0.274,0.0,0.0669,0.726,195.252,289493,4,32,1987-12-18,1mG23iQeR29Ojhq89D5gbh,"['golden age hip hop', 'old school hip hop', 'philly rap']",1987,East,70s-80s
Boogie Down Productions,Criminal Minded (Deluxe),Poetry,1wTKqgm2mIf6fIKD1q0Rtk,0.94,0.764,10,-13.303,0,0.258,0.000241,0.0883,0.82,95.772,299630,4,47,1987-03-03,4toEjJSZu1rbfX2hfVdZFA,"['bronx hip hop', 'conscious hip hop', 'east coast hip hop', 'gangster rap', 'golden age hip hop', 'hip hop', 'old school hip hop']",1987,East,70s-80s
Heavy D & The Boyz,Living Large,Mr. Big Stuff - Remix,2c3z8TYNaMnzeyppLfvrtf,0.723,0.484,7,-16.293,1,0.368,0.00529,0.0785,0.731,201.262,202933,4,36,1987-10-25,4KHdmkq99PXA6QEJ2lKpA3,"['contemporary r&b', 'east coast hip hop', 'new jack swing', 'old school hip hop']",1987,East,70s-80s
Eric B. & Rakim,Paid In Full,I Know You Got Soul,5D2lp16FQ0VIfLGRDn5jcG,0.89,0.86,6,-8.755,0,0.231,0.000175,0.319,0.763,104.054,284467,4,55,1987-07-07,6jHG1YQkqgojdEzerwvrVv,"['bboy', 'east coast hip hop', 'golden age hip hop', 'hip hop', 'old school hip hop']",1987,East,70s-80s
LL COOL J,Bigger And Deffer,Kanday,5sk5dxLhywH8yxYGSB2W9g,0.839,0.955,1,-16.411,0,0.186,3.08e-05,0.494,0.629,169.182,239573,4,52,1987-07-22,1P8IfcNKwrkQP5xJWuhaOC,"['east coast hip hop', 'golden age hip hop', 'hip hop', 'old school hip hop', 'queens hip hop', 'rap']",1987,East,70s-80s
Public Enemy,Yo! Bum Rush The Show,You're Gonna Get Yours,0QmJnQQ4nWM7xkW2d2uyYI,0.803,0.774,8,-13.802,0,0.231,0.0,0.342,0.744,103.224,244040,4,42,1987-02-10,6Mo9PoU6svvhgEum7wh2Nd,"['conscious hip hop', 'east coast hip hop', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'political hip hop']",1987,East,70s-80s
Dana Dane,Dana Dane with Fame,Nightmares,6bPUIXPRpbfsYvOA8VRjty,0.893,0.564,10,-10.606,1,0.23,0.0,0.125,0.804,95.467,352547,4,33,1987-10-21,4LsQE9hwiCyFmUUkKWYnKp,['old school hip hop'],1987,Other,70s-80s
ICE-T,Rhyme Pays,Squeeze the Trigger,3XHtUdE2ex4nxLmJoKQwEN,0.713,0.608,7,-16.453,1,0.272,0.00484,0.325,0.452,186.887,374640,4,43,1987-01-01,3AUIYVmhwrsw8UOPHEv91Z,['sad rap'],1987,Other,70s-80s
Just-Ice,Kool & Deadly (Justicisms),Going Way Back,2YCwTTtl1WPBLICSX64K43,0.812,0.783,7,-7.945,1,0.394,0.0,0.0758,0.88,177.649,303933,4,23,1987-01-01,50a7MZkLrrihutpNAX4pRL,[],1987,Other,70s-80s
2 LIVE CREW,Is What We Are,Throw The 'D',4s4aGDyTxTT8SK3sddBy55,0.955,0.688,6,-12.831,0,0.323,0.00171,0.107,0.491,123.284,189133,4,48,1987-01-01,58Dx4HPzeOO3dbpD9YYEes,"['golden age hip hop', 'miami bass', 'miami hip hop', 'old school hip hop']",1987,South,70s-80s
Public Enemy,Yo! Bum Rush The Show,Timebomb,6ibvulIFxRUneN2eRRNq35,0.852,0.624,9,-15.408,0,0.513,0.0,0.124,0.81,98.209,174600,4,42,1987-02-10,6Mo9PoU6svvhgEum7wh2Nd,"['conscious hip hop', 'east coast hip hop', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'political hip hop']",1987,East,70s-80s
Eric B. & Rakim,Paid In Full,My Melody,7FWaqDbIq3OGZsC04CfuV9,0.767,0.823,2,-9.237,1,0.31,0.0,0.0437,0.68,88.751,407133,4,55,1987-07-07,6jHG1YQkqgojdEzerwvrVv,"['bboy', 'east coast hip hop', 'golden age hip hop', 'hip hop', 'old school hip hop']",1987,East,70s-80s
LL COOL J,Bigger And Deffer,The Do Wop,2q7JLMpJD5zEAC1xU3zk9v,0.667,0.753,3,-14.907,0,0.262,0.0,0.317,0.722,162.117,298400,4,52,1987-07-22,1P8IfcNKwrkQP5xJWuhaOC,"['east coast hip hop', 'golden age hip hop', 'hip hop', 'old school hip hop', 'queens hip hop', 'rap']",1987,East,70s-80s
Boogie Down Productions,Criminal Minded,Remix for P Is Free,36yAmew00sW9M57w8q7AJS,0.666,0.62,1,-9.939,1,0.468,0.0,0.319,0.711,179.779,258578,4,28,1987-03-03,4toEjJSZu1rbfX2hfVdZFA,"['bronx hip hop', 'conscious hip hop', 'east coast hip hop', 'gangster rap', 'golden age hip hop', 'hip hop', 'old school hip hop']",1987,East,70s-80s
Steady B,What's My Name,Use Me,7en2my1JzKVFLDAn8QOHt0,0.937,0.533,9,-9.977,0,0.321,0.0,0.352,0.824,98.287,255587,4,20,1987-01-01,7HtxMkp03oA3C1d8KzImnm,['old school hip hop'],1987,Other,70s-80s
ICE-T,Rhyme Pays,Make It Funky,34dKqicnMGT0NW44dIhuQz,0.845,0.744,11,-14.207,0,0.167,0.000131,0.666,0.659,101.548,310640,4,43,1987-01-01,3AUIYVmhwrsw8UOPHEv91Z,['sad rap'],1987,Other,70s-80s
Public Enemy,Yo! Bum Rush The Show,Miuzi Weighs A Ton,0HKHRtDZ7Z3IcN0mHLKKyo,0.665,0.735,1,-12.039,1,0.353,0.0,0.201,0.501,168.464,344493,4,42,1987-02-10,6Mo9PoU6svvhgEum7wh2Nd,"['conscious hip hop', 'east coast hip hop', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'political hip hop']",1987,East,70s-80s
DJ Jazzy Jeff & The Fresh Prince,Rock The House,The Magnificent Jazzy Jeff,4jUtda7Qske82hgghHoxyB,0.821,0.864,10,-11.986,0,0.35,3.59e-05,0.322,0.644,98.082,323507,4,32,1987-12-18,1mG23iQeR29Ojhq89D5gbh,"['golden age hip hop', 'old school hip hop', 'philly rap']",1987,East,70s-80s
Mc Shan,Down By Law (Deluxe),The Bridge,4WiyoDSm3oU0Ynlh4ful7a,0.709,0.791,8,-5.234,1,0.492,0.0,0.301,0.633,193.038,264427,4,22,1987-01-01,7bgWYLE4XMlxWcenBQfvf2,[],1987,Other,70s-80s
Eric B. & Rakim,Paid In Full,Move The Crowd,7C4yHdqe6x2fF1LxpwzGHD,0.748,0.716,7,-8.01,1,0.282,0.0,0.0804,0.783,90.978,227333,4,55,1987-07-07,6jHG1YQkqgojdEzerwvrVv,"['bboy', 'east coast hip hop', 'golden age hip hop', 'hip hop', 'old school hip hop']",1987,East,70s-80s
Grandmaster Flash & The Furious Five,Ba-Dop-Boom-Bang,Get Yours,010d1TkwOGvDDg0Rc5iHY5,0.918,0.67,10,-13.64,0,0.361,0.0,0.314,0.67,96.169,207400,4,12,1987-09-13,5hQCwevTf03u1rECrRMeop,"['bronx hip hop', 'old school hip hop']",1987,East,70s-80s
Boogie Down Productions,Criminal Minded (Deluxe),Dope Beat,40IT3drD8HvN74YnOPUxf5,0.774,0.369,0,-11.975,1,0.538,0.0,0.145,0.724,179.506,311351,4,47,1987-03-03,4toEjJSZu1rbfX2hfVdZFA,"['bronx hip hop', 'conscious hip hop', 'east coast hip hop', 'gangster rap', 'golden age hip hop', 'hip hop', 'old school hip hop']",1987,East,70s-80s
Salt-N-Pepa,Very Necessary,Shoop,0Pu71wxadDlB8fJXfjIjeJ,0.939,0.675,0,-7.232,1,0.211,0.0,0.0565,0.795,96.918,248573,4,69,1993-10-12,7wqtxqI3eo7Gn1P7SpP6cQ,"['girl group', 'golden age hip hop', 'hip hop', 'hip pop', 'old school hip hop', 'queens hip hop']",1993,East,90s
Cypress Hill,Black Sunday,Insane in the Brain,1oTHteQbmJw15rPxPVXUTv,0.897,0.611,11,-10.489,1,0.211,0.186,0.0894,0.769,102.304,208267,4,73,1993-07-20,4P0dddbxPil35MNN9G2MEX,"['chicano rap', 'gangster rap', 'hip hop', 'rap rock', 'west coast rap']",1993,West,90s
Ice Cube,Greatest Hits,You Know How We Do It,67ncYmW29pNJJY2yXuLPwT,0.743,0.651,10,-6.269,0,0.0343,0.00388,0.0851,0.543,92.876,232787,4,72,2001-12-04,3Mcii5XWf6E0lrY3Uky4cA,"['conscious hip hop', 'g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",2001,West,00s
Naughty By Nature,19NaughtyIII,Hip Hop Hooray,1SyQ6t9RdRBK0QUCS6a797,0.862,0.642,6,-13.652,0,0.101,0.0,0.272,0.765,99.2,267267,4,62,1993-02-23,4Otx4bRLSfpah5kX8hdgDC,"['east coast hip hop', 'hip hop', 'new jersey rap']",1993,East,90s
A Tribe Called Quest,Midnight Marauders,Award Tour,5YTM7OgQDt9EJAYcfHLniJ,0.812,0.6,7,-9.414,1,0.254,8.38e-06,0.173,0.555,97.338,226440,4,66,1993-11-09,09hVIj6vWgoCDtT03h8ZCa,"['conscious hip hop', 'east coast hip hop', 'golden age hip hop', 'hip hop', 'jazz rap', 'queens hip hop']",1993,East,90s
Salt-N-Pepa,Very Necessary,Whatta Man,7sJN693sYKEIEMu7fc5VnJ,0.757,0.544,5,-10.722,1,0.219,6.07e-05,0.226,0.921,173.208,308360,4,69,1993-10-12,7wqtxqI3eo7Gn1P7SpP6cQ,"['girl group', 'golden age hip hop', 'hip hop', 'hip pop', 'old school hip hop', 'queens hip hop']",1993,East,90s
2Pac,Strictly 4 My N.I.G.G.A.Z...,I Get Around,4voEoczU7Ijborps9XF1n3,0.846,0.416,10,-13.767,0,0.118,9.34e-06,0.238,0.645,96.188,259000,4,71,1993-02-16,1ZwdS5xdxEREPySFridCfh,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",1993,West,90s
Cypress Hill,Black Sunday,Hits from the Bong,0cfqYhY6B8PbGF9vaVNUeG,0.803,0.578,1,-13.264,1,0.182,0.812,0.199,0.499,92.175,160867,4,73,1993-07-20,4P0dddbxPil35MNN9G2MEX,"['chicano rap', 'gangster rap', 'hip hop', 'rap rock', 'west coast rap']",1993,West,90s
Onyx,Bacdafucup,Slam,0W2mz7mvaBaEsC4rmoRNPn,0.876,0.71,11,-12.908,1,0.347,0.00312,0.918,0.724,98.305,218333,4,57,1993-03-30,10Khz9BDdDT2mzm3330Cvu,"['east coast hip hop', 'hardcore hip hop', 'queens hip hop']",1993,East,90s
Digable Planets,Reachin' (A New Refutation Of Time And Space),Rebirth Of Slick (Cool Like Dat),26q6YTrXt9l8qshIveiTX9,0.884,0.334,1,-18.943,0,0.228,0.0588,0.107,0.571,98.315,261267,4,61,1993-01-01,0gqIrDRL7CEPBWMmkuZPdQ,"['afrofuturism', 'east coast hip hop', 'hip hop', 'jazz rap', 'psychedelic hip hop']",1993,East,90s
Wu-Tang Clan,Enter The Wu-Tang (36 Chambers) [Expanded Edition],"Bring Da Ruckus (feat. RZA, Ghostface Killah, Raekwon & Inspectah Deck)",1v5cgIyffYtfEx0swttdoE,0.794,0.627,11,-9.431,1,0.36,0.0,0.35,0.518,87.554,251467,4,77,1993-11-09,34EP7KEpOjXcM2TCat1ISk,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",1993,East,90s
Eazy-E,It's On (Dr. Dre) 187um Killa,It's On,2h8mtZXFfkxcDNO52gvsMY,0.771,0.912,1,-5.06,1,0.141,1.38e-06,0.0632,0.616,92.516,302200,4,60,1993-11-05,7B4hKK0S9QYnaoqa9OuwgX,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",1993,West,90s
K7,Swing Batta Swing!,Come Baby Come,2b8RCiPb2rtG5AQ1FwyUZX,0.832,0.726,2,-7.739,1,0.19,0.0,0.0468,0.55,106.125,239733,4,53,1993-11-09,23H1ellgs9wxOBx2V0fkao,"['freestyle', 'miami bass']",1993,South,90s
Cypress Hill,Black Sunday,I Wanna Get High,2icouZbxwqoL63gHhO2vGd,0.734,0.525,3,-14.826,0,0.27,0.31,0.0735,0.332,81.936,174600,4,73,1993-07-20,4P0dddbxPil35MNN9G2MEX,"['chicano rap', 'gangster rap', 'hip hop', 'rap rock', 'west coast rap']",1993,West,90s
Lords Of The Underground,Here Come The Lords,Chief Rocka,34MRi5GRWHFUa731JBxFEl,0.89,0.716,1,-9.673,1,0.296,0.000589,0.0657,0.656,99.987,247400,4,54,1993-01-01,17Q9sCBpIyS6yM2YyaI6R4,"['conscious hip hop', 'east coast hip hop', 'new jersey rap']",1993,East,90s
A Tribe Called Quest,Midnight Marauders,Oh My God,6FI3RJ58Ztl0X1VtA6pVs9,0.866,0.698,10,-7.976,0,0.272,0.0187,0.108,0.713,94.64,208840,4,66,1993-11-09,09hVIj6vWgoCDtT03h8ZCa,"['conscious hip hop', 'east coast hip hop', 'golden age hip hop', 'hip hop', 'jazz rap', 'queens hip hop']",1993,East,90s
Digable Planets,Reachin' (A New Refutation Of Time And Space),Where I'm From,1962ZwEY7WNQLcmYFn3eR9,0.876,0.42,0,-18.246,0,0.279,0.00186,0.0668,0.706,98.304,275342,4,61,1993-01-01,0gqIrDRL7CEPBWMmkuZPdQ,"['afrofuturism', 'east coast hip hop', 'hip hop', 'jazz rap', 'psychedelic hip hop']",1993,East,90s
Da Brat,Funkdafied,Funkdafied,29VrHhpC5AS9b7XJYDPhqb,0.802,0.461,11,-12.367,0,0.302,0.0,0.109,0.74,90.995,185933,4,50,1994-06-28,2I1bnmb9VQEQGKHxvr0gSf,"['chicago rap', 'contemporary r&b', 'dirty south rap', 'hip pop', 'new jack swing', 'r&b', 'urban contemporary']",1994,South,90s
DJ Jazzy Jeff & The Fresh Prince,Code Red,Boom! Shake the Room,5ZDL1Ap2Mwhk5xhmQ41Ei2,0.792,0.964,1,-5.405,1,0.154,0.0,0.302,0.621,99.771,226200,4,48,1993-10-12,1mG23iQeR29Ojhq89D5gbh,"['golden age hip hop', 'old school hip hop', 'philly rap']",1993,East,90s
Snoop Dogg,Doggystyle,Murder Was The Case,1z9EbieFSoVLz7A3Q2DCiu,0.464,0.687,9,-7.623,1,0.0858,2.47e-06,0.32,0.458,91.064,218187,4,77,1993-11-23,7hJcb9fa4alzcOq3EaNPoG,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",1993,West,90s
Ice Cube,Lethal Injection,Ghetto Bird,50wJ7ApU8QbOKuNBIndOtk,0.686,0.706,10,-8.268,0,0.224,2.97e-05,0.377,0.466,183.664,230992,4,63,1993-12-07,3Mcii5XWf6E0lrY3Uky4cA,"['conscious hip hop', 'g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",1993,West,90s
Domino,Domino,Getto Jam,2mGxDOaHdBWnJY7V0In8Vx,0.802,0.547,9,-12.085,1,0.131,1.34e-06,0.326,0.492,86.576,259280,4,43,1993-01-01,2rc78XDH9zuJP6bm78lU8Z,"['album rock', 'blues rock', 'british blues', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'singer-songwriter']",1993,Other,90s
Paperboy,The Nine Yards,Ditty,2JaHnS7CcIPoc7Il4BkqdR,0.838,0.452,11,-15.219,0,0.0547,0.0,0.0666,0.708,99.075,245030,4,41,1993-01-01,58uK0d4R5Rq4FDUNgNIFeI,[],1993,Other,90s
Digable Planets,Reachin' (A New Refutation Of Time And Space),"Pacifics - From The Original Motion Picture Soundtrack “N.Y. Is Red Hot""",5esVkhazOeanQVdlJUkNpY,0.736,0.405,5,-16.561,0,0.316,0.00961,0.108,0.854,180.496,271373,4,61,1993-01-01,0gqIrDRL7CEPBWMmkuZPdQ,"['afrofuturism', 'east coast hip hop', 'hip hop', 'jazz rap', 'psychedelic hip hop']",1993,East,90s
Brotha Lynch Hung,24 Deep,24 Deep,3Mq87G4IovZzdVZWWDox9C,0.769,0.784,4,-9.038,0,0.324,0.0,0.127,0.89,89.638,253800,4,43,1993-01-01,46UxF4P7x9FUigK1O2sSsV,"['horrorcore', 'sacramento hip hop', 'west coast rap']",1993,West,90s
Lords Of The Underground,Here Come The Lords,Funky Child,3UhwS81S9L7i2byZCrhSAv,0.859,0.635,10,-9.532,0,0.193,0.00346,0.13,0.53,96.571,271067,4,54,1993-01-01,17Q9sCBpIyS6yM2YyaI6R4,"['conscious hip hop', 'east coast hip hop', 'new jersey rap']",1993,East,90s
Onyx,Bacdafucup,Throw Ya Gunz,2nCVH8UkoII2jWwx6SYVso,0.824,0.595,1,-11.954,1,0.283,0.0,0.106,0.711,93.993,196373,4,57,1993-03-30,10Khz9BDdDT2mzm3330Cvu,"['east coast hip hop', 'hardcore hip hop', 'queens hip hop']",1993,East,90s
Masta Ace Incorporated,SlaughtaHouse (Deluxe Edition),Born To Roll - Jeep Ass Niguh Remix,2j6DORpoXYTicBm4hl5Ztx,0.8,0.658,6,-9.591,0,0.254,0.0,0.109,0.674,92.064,254533,4,38,1993-01-01,2tcM9c26zzqpFdijVdVwuB,['east coast hip hop'],1993,East,90s
Dre Dog,The New Jim Jones,Smoke Dope and Rap,5yeW9wyvtgUHIk27vvcjSR,0.84,0.594,6,-8.46,0,0.351,0.0,0.431,0.631,96.345,278053,4,40,1993-06-17,3OuW4vkXXhsqotGkTe1Ce1,['pet calming'],1993,Other,90s
Ice Cube,Lethal Injection,Down For Whatever - Remastered,20LM2DYl5ssReQIaterJGX,0.642,0.613,1,-12.539,1,0.0602,0.0124,0.0758,0.406,149.758,279827,4,74,1993-12-07,3Mcii5XWf6E0lrY3Uky4cA,"['conscious hip hop', 'g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",1993,West,90s
Digable Planets,Reachin' (A New Refutation Of Time And Space),La Femme Fetal,12oF4FqYEr9dLX0DxqwyXN,0.632,0.369,9,-17.786,1,0.397,0.000103,0.108,0.514,200.216,275627,4,61,1993-01-01,0gqIrDRL7CEPBWMmkuZPdQ,"['afrofuturism', 'east coast hip hop', 'hip hop', 'jazz rap', 'psychedelic hip hop']",1993,East,90s
Queen Latifah,Black Reign,Just Another Day...,48FC4RXepyOHJFTyFuQkm0,0.677,0.365,7,-18.719,1,0.305,0.0541,0.222,0.26,173.861,268067,4,49,1993-11-16,5m7wCUhYhBh7A3A3YMxrbt,"['conscious hip hop', 'east coast hip hop', 'golden age hip hop', 'hip hop', 'new jersey rap']",1993,East,90s
2Pac,Strictly 4 My N.I.G.G.A.Z...,Strictly 4 My N.I.G.G.A.Z...,1kXQDcOvhm4pYgDDWxyEkA,0.653,0.541,7,-12.953,1,0.304,0.283,0.547,0.41,165.638,355560,4,71,1993-02-16,1ZwdS5xdxEREPySFridCfh,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",1993,West,90s
Onyx,Bacdafucup,Shiftee,2eC6RqPZjACasYhnJX8HyB,0.77,0.398,1,-15.838,1,0.371,0.0385,0.123,0.403,98.088,259760,4,57,1993-03-30,10Khz9BDdDT2mzm3330Cvu,"['east coast hip hop', 'hardcore hip hop', 'queens hip hop']",1993,East,90s
Ice Cube,Lethal Injection,Bop Gun (One Nation),2w57fXMDQPv5U0DkVKs9HL,0.843,0.677,6,-9.4,1,0.0533,0.000238,0.263,0.77,103.182,665827,4,63,1993-12-07,3Mcii5XWf6E0lrY3Uky4cA,"['conscious hip hop', 'g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",1993,West,90s
Young MC,Stone Cold Rhymin' (Deluxe Edition),Bust A Move,1imou7ebMJycLY9z4xmHgq,0.926,0.851,4,-5.435,0,0.0907,0.00017,0.113,0.838,117.556,263267,4,47,1989-01-01,5n30a5V4ftXNMHCHChmK2h,"['hip house', 'miami bass']",1989,South,70s-80s
Beastie Boys,Paul's Boutique (20th Anniversary Edition / Remastered),Shake Your Rump,2qq0RYYIuQxXcOxQKN0drC,0.888,0.699,1,-10.425,1,0.164,0.000306,0.111,0.697,103.066,198253,4,62,1989-07-25,03r4iKL2g2442PT9n2UKsx,"['alternative rock', 'east coast hip hop', 'golden age hip hop', 'hip hop', 'old school hip hop', 'rap', 'rap rock', 'rock']",1989,East,70s-80s
2 LIVE CREW,As Nasty As They Wanna Be,Me So Horny,3EgvmOhP3NQUHY7d6PDOUg,0.941,0.727,0,-11.592,1,0.228,0.000811,0.177,0.623,128.746,276467,4,50,1989-03-20,58Dx4HPzeOO3dbpD9YYEes,"['golden age hip hop', 'miami bass', 'miami hip hop', 'old school hip hop']",1989,South,70s-80s
Tone-Loc,Loc-ed After Dark,Wild Thing,0gljI0CtjpdZK6ecidfxto,0.943,0.685,7,-11.903,1,0.188,8.56e-06,0.0604,0.813,125.515,263573,4,59,1989-01-01,5Y8EphH8Vdqu5SLj6K5vjj,"['hip hop', 'miami bass']",1989,South,70s-80s
Biz Markie,Just a Friend - EP,Just a Friend,1MQCTOWVfy4PcuBXkBsHVB,0.862,0.663,0,-9.004,1,0.21,0.0,0.318,0.837,85.308,238267,4,55,2009-06-11,22282KfMxDo2PMjnBc82I4,"['east coast hip hop', 'golden age hip hop', 'old school hip hop']",2009,East,00s
De La Soul,Eye Know,Eye Know,4sDXEltU35xgga78VFvmJe,0.837,0.809,1,-7.991,1,0.0508,2.77e-06,0.0784,0.851,109.312,253040,4,51,1989-03-03,1Z8ODXyhEBi3WynYw0Rya6,"['east coast hip hop', 'golden age hip hop', 'hip hop', 'jazz rap']",1989,East,70s-80s
The D.O.C.,No One Can Do It Better,It's Funky Enough - Remastered Single,63LiOsvf1w1DSbmjbxjh4b,0.83,0.797,7,-6.627,1,0.152,0.0,0.272,0.886,90.229,269973,4,51,1989-01-01,2htToCUWzqrvOX6ISJY1nd,"['g funk', 'gangster rap', 'hardcore hip hop', 'old school hip hop']",1989,Other,70s-80s
Jungle Brothers,Done By The Forces Of Nature,Doin' Our Own Dang,4fuLWKNpY01OLMT9tARnB4,0.835,0.447,6,-14.901,1,0.22,0.00876,0.108,0.839,113.082,258933,4,47,1989-11-08,2iclO3rlyF0YVNE46ctYRj,"['east coast hip hop', 'golden age hip hop', 'hip house', 'jazz rap', 'old school hip hop']",1989,East,70s-80s
Beastie Boys,Paul's Boutique (20th Anniversary Edition / Remastered),Hey Ladies,5ulZo7nk3MByXLvja3NCAc,0.949,0.728,1,-10.653,1,0.211,0.0,0.0465,0.795,101.718,227773,4,62,1989-07-25,03r4iKL2g2442PT9n2UKsx,"['alternative rock', 'east coast hip hop', 'golden age hip hop', 'hip hop', 'old school hip hop', 'rap', 'rap rock', 'rock']",1989,East,70s-80s
Young MC,Stone Cold Rhymin' (Deluxe Edition),Know How,6Kk9SGnMMrpPPB0mDQ3CJz,0.868,0.919,7,-5.701,1,0.112,0.0,0.105,0.711,116.803,242880,4,47,1989-01-01,5n30a5V4ftXNMHCHChmK2h,"['hip house', 'miami bass']",1989,South,70s-80s
De La Soul,The Magic Number,The Magic Number,2lPrtCVXwPvlOM96nrXO5c,0.779,0.66,0,-8.293,1,0.259,8.72e-06,0.136,0.716,120.637,196520,4,46,1989-01-01,1Z8ODXyhEBi3WynYw0Rya6,"['east coast hip hop', 'golden age hip hop', 'hip hop', 'jazz rap']",1989,East,70s-80s
